x, y, z 
39.94331966666667, -75.19943966666666, -8.010000228881836
39.9433165, -75.19943933333334, -7.869999885559082
39.943312500000005, -75.19943833333333, -7.849999904632568
39.94330866666667, -75.19943633333334, -7.75
39.9433065, -75.19943450000001, -7.75
39.943305, -75.19943183333334, -7.75
39.943306, -75.19942816666666, -7.400000095367432
39.94330683333333, -75.199425, -7.400000095367432
39.943306666666665, -75.19942266666666, -7.110000133514404
39.943306666666665, -75.19942083333333, -7.119999885559082
39.94330683333333, -75.199419, -7.170000076293945
39.943308333333334, -75.19941433333334, -7.449999809265137
39.943309, -75.19941, -7.53000020980835
39.94330866666667, -75.19940700000001, -7.559999942779541
39.943307499999996, -75.1994045, -7.670000076293945
39.943306, -75.19940133333333, -7.670000076293945
39.943305, -75.19939883333333, -7.679999828338623
39.94330383333333, -75.19939649999999, -7.710000038146973
39.943303, -75.19939266666667, -7.760000228881836
39.94330183333333, -75.199391, -7.760000228881836
39.943299833333334, -75.19939049999999, -7.619999885559082
39.94329783333333, -75.19939016666667, -7.599999904632568
39.9432955, -75.19939033333334, -7.5
39.94329333333334, -75.19939, -7.380000114440918
39.943290499999996, -75.19938950000001, -7.360000133514404
39.943288, -75.19938833333335, -7.170000076293945
39.94328483333334, -75.19938483333334, -6.940000057220459
39.943282999999994, -75.1993825, -6.860000133514404
39.9432815, -75.19938033333332, -6.809999942779541
39.9432805, -75.19937816666668, -6.78000020980835
39.943280666666666, -75.19937566666667, -6.75
39.9432805, -75.19937316666666, -6.75
39.9432815, -75.19937016666667, -6.789999961853027
39.943282833333335, -75.19936666666668, -6.800000190734863
39.9432845, -75.19936266666667, -6.820000171661377
39.94328566666666, -75.19936033333333, -6.909999847412109
39.94328666666667, -75.19935733333334, -6.960000038146973
39.94328766666667, -75.199354, -7.0
39.94328816666667, -75.19935016666666, -7.25
39.94328733333334, -75.19934683333332, -7.409999847412109
39.94328599999999, -75.19934433333333, -7.559999942779541
39.94328466666666, -75.19933999999999, -7.670000076293945
39.943284, -75.19933733333333, -7.679999828338623
39.943282999999994, -75.199335, -7.690000057220459
39.943281166666665, -75.1993335, -7.78000020980835
39.94327916666667, -75.19933283333333, -7.670000076293945
39.9432775, -75.19933283333333, -7.489999771118164
39.9432765, -75.199333, -7.46999979019165
39.94327533333333, -75.19933316666668, -7.340000152587891
39.943273, -75.19933316666668, -7.320000171661377
39.94327083333334, -75.19933316666668, -7.260000228881836
39.943269, -75.19933216666666, -7.099999904632568
39.943267500000005, -75.19933083333333, -7.050000190734863
39.94326616666667, -75.19932850000001, -6.920000076293945
39.94326483333334, -75.199326, -6.800000190734863
39.943264, -75.19932366666667, -6.789999961853027
39.94326233333334, -75.19932166666668, -6.739999771118164
39.94326083333333, -75.19931849999999, -6.670000076293945
39.94326016666666, -75.19931700000001, -6.710000038146973
39.943259166666664, -75.19931533333333, -6.679999828338623
39.94325966666667, -75.19931316666666, -6.670000076293945
39.94326, -75.19931033333334, -6.659999847412109
39.943261, -75.19930816666667, -6.639999866485596
39.943261666666665, -75.19930500000001, -6.699999809265137
39.94326233333334, -75.19930049999999, -6.71999979019165
39.94326316666666, -75.19929466666667, -6.829999923706055
39.94326316666666, -75.19929133333333, -7.039999961853027
39.943261666666665, -75.199289, -7.119999885559082
39.943259166666664, -75.19928666666667, -7.28000020980835
39.943257499999994, -75.19928416666667, -7.199999809265137
39.943256, -75.19928166666666, -7.380000114440918
39.94325516666667, -75.19927899999999, -7.389999866485596
39.94325383333333, -75.19927516666667, -7.420000076293945
39.943251833333335, -75.199274, -7.46999979019165
39.94324983333333, -75.19927333333334, -7.440000057220459
39.943248000000004, -75.19927216666666, -7.420000076293945
39.94324616666667, -75.19927166666666, -7.449999809265137
39.94324366666667, -75.19927066666668, -7.420000076293945
39.9432415, -75.19926933333333, -7.440000057220459
39.94323983333334, -75.19926733333334, -7.449999809265137
39.94323716666667, -75.199264, -7.119999885559082
39.94323583333333, -75.19926183333334, -7.090000152587891
39.943234833333335, -75.19925966666666, -6.840000152587891
39.94323383333334, -75.1992575, -6.739999771118164
39.943233, -75.19925516666667, -6.75
39.943232333333334, -75.199253, -6.659999847412109
39.943232333333334, -75.199251, -6.78000020980835
39.9432325, -75.19924983333334, -6.800000190734863
39.94323266666667, -75.19924566666667, -6.989999771118164
39.943233166666666, -75.199242, -7.119999885559082
39.943233, -75.1992385, -7.239999771118164
39.9432325, -75.199235, -7.349999904632568
39.943231833333336, -75.19923166666668, -7.400000095367432
39.94323083333334, -75.19922866666667, -7.429999828338623
39.9432295, -75.19922533333333, -7.480000019073486
39.94322783333334, -75.19922116666666, -7.480000019073486
39.943227, -75.19921833333333, -7.53000020980835
39.94322583333334, -75.19921566666667, -7.420000076293945
39.94322416666667, -75.19921416666666, -7.449999809265137
39.943222999999996, -75.19921366666668, -7.409999847412109
39.943221, -75.1992125, -7.429999828338623
39.943219, -75.19921233333334, -7.230000019073486
39.94321766666667, -75.19921183333332, -7.230000019073486
39.94321466666667, -75.1992115, -7.199999809265137
39.943212499999994, -75.19921049999999, -7.130000114440918
39.94320916666666, -75.19920950000001, -7.050000190734863
39.943206833333335, -75.1992075, -7.039999961853027
39.943205, -75.19920516666666, -6.789999961853027
39.94320366666667, -75.19920266666666, -6.699999809265137
39.94320166666667, -75.19920083333334, -6.699999809265137
39.943201, -75.19919866666667, -6.650000095367432
39.94320066666667, -75.1991945, -6.489999771118164
39.94320116666667, -75.19919216666668, -6.570000171661377
39.943202166666666, -75.1991895, -6.420000076293945
39.9432025, -75.19918666666668, -6.460000038146973
39.94320316666666, -75.19918333333334, -6.590000152587891
39.943203000000004, -75.19917983333333, -6.590000152587891
39.9432025, -75.19917616666666, -6.730000019073486
39.943202166666666, -75.19917283333332, -6.769999980926514
39.94320033333334, -75.19916816666667, -6.849999904632568
39.94319816666667, -75.19916566666667, -7.03000020980835
39.943197166666664, -75.19916316666666, -6.78000020980835
39.94319616666667, -75.1991605, -6.78000020980835
39.94319483333334, -75.19915816666666, -6.769999980926514
39.943194166666665, -75.19915516666667, -6.809999942779541
39.943192999999994, -75.1991535, -6.679999828338623
39.943191, -75.1991515, -6.730000019073486
39.943188666666664, -75.19915083333333, -6.690000057220459
39.94318583333334, -75.19914966666667, -6.75
39.943183833333336, -75.199148, -6.860000133514404
39.9431815, -75.19914616666667, -6.690000057220459
39.94317983333334, -75.19914266666666, -6.630000114440918
39.943177999999996, -75.19914016666667, -6.699999809265137
39.9431765, -75.1991375, -6.619999885559082
39.943174666666664, -75.199133, -6.539999961853027
39.94317316666666, -75.19913066666666, -6.590000152587891
39.94317316666666, -75.19912816666667, -6.559999942779541
39.94317233333334, -75.19912633333334, -6.440000057220459
39.943171, -75.19912433333334, -6.349999904632568
39.943170333333335, -75.19912166666667, -6.360000133514404
39.94316933333334, -75.19911866666666, -6.400000095367432
39.943168, -75.19911483333334, -6.449999809265137
39.943167, -75.19910883333334, -6.599999904632568
39.9431655, -75.19910499999999, -6.670000076293945
39.94316366666667, -75.19910066666667, -6.650000095367432
39.94316283333333, -75.19909666666668, -6.699999809265137
39.943161, -75.19909283333332, -6.670000076293945
39.9431595, -75.1990895, -6.579999923706055
39.943158000000004, -75.1990855, -6.559999942779541
39.943156, -75.19907983333333, -6.550000190734863
39.94315433333334, -75.19907616666666, -6.679999828338623
39.943152833333336, -75.19907266666668, -6.789999961853027
39.94315099999999, -75.1990695, -6.929999828338623
39.94314966666666, -75.19906616666667, -7.0
39.94314833333333, -75.19906250000001, -6.940000057220459
39.94314683333334, -75.19905933333332, -7.019999980926514
39.943145333333334, -75.199056, -6.909999847412109
39.94314283333333, -75.19904983333332, -6.889999866485596
39.94314133333333, -75.19904533333333, -6.980000019073486
39.9431395, -75.19904033333334, -7.010000228881836
39.943135833333336, -75.19903583333333, -7.039999961853027
39.9431335, -75.19903116666666, -6.909999847412109
39.943132, -75.1990265, -6.960000038146973
39.94312933333333, -75.19902133333333, -6.820000171661377
39.94312783333333, -75.1990155, -6.739999771118164
39.943123, -75.19900733333334, -6.730000019073486
39.94312, -75.19900200000001, -6.650000095367432
39.94311666666667, -75.19899699999999, -6.519999980926514
39.94311366666667, -75.19899083333333, -6.599999904632568
39.94311116666667, -75.19898533333334, -6.349999904632568
39.94310483333334, -75.198981, -6.110000133514404
39.94310083333333, -75.198977, -6.03000020980835
39.943098666666664, -75.19897183333333, -6.019999980926514
39.9430935, -75.1989645, -5.659999847412109
39.94309033333333, -75.1989595, -5.590000152587891
39.94308766666666, -75.19895416666667, -5.449999809265137
39.94308516666667, -75.19894983333333, -5.440000057220459
39.94308433333333, -75.19894616666667, -5.46999979019165
39.94308516666667, -75.1989425, -5.599999904632568
39.9430865, -75.19893966666667, -5.630000114440918
39.94308733333333, -75.19893350000001, -5.699999809265137
39.94308716666667, -75.19892983333334, -5.730000019073486
39.94308733333333, -75.1989255, -5.800000190734863
39.94308716666667, -75.19892216666668, -6.050000190734863
39.94308516666667, -75.19891933333334, -6.260000228881836
39.94308349999999, -75.19891633333333, -6.420000076293945
39.94308183333333, -75.19891283333332, -6.400000095367432
39.943081, -75.1989095, -6.369999885559082
39.943077499999994, -75.19890516666666, -6.5
39.943076, -75.19890216666666, -6.300000190734863
39.94307416666666, -75.19889933333334, -6.309999942779541
39.943072666666666, -75.19889666666667, -6.25
39.94307116666666, -75.19889383333334, -6.150000095367432
39.943069666666666, -75.1988915, -6.059999942779541
39.943068499999995, -75.198889, -5.869999885559082
39.94306733333334, -75.19888483333334, -5.659999847412109
39.94306433333334, -75.198878, -5.489999771118164
39.943061166666666, -75.19887316666667, -5.480000019073486
39.94305716666667, -75.19886766666667, -5.289999961853027
39.94305333333333, -75.19886266666667, -5.059999942779541
39.94305, -75.19885816666667, -4.96999979019165
39.943047166666666, -75.198854, -4.929999828338623
39.94304433333333, -75.19884933333333, -5.019999980926514
39.94304066666667, -75.198842, -4.900000095367432
39.94303766666667, -75.19883750000001, -4.75
39.94303483333333, -75.198833, -4.610000133514404
39.94303216666666, -75.19882883333334, -4.739999771118164
39.943030666666665, -75.1988245, -4.71999979019165
39.94302833333334, -75.19882066666668, -4.900000095367432
39.943027, -75.19881716666667, -4.920000076293945
39.943026, -75.198814, -4.829999923706055
39.943024, -75.19881099999999, -4.78000020980835
39.94302233333334, -75.19880783333333, -4.659999847412109
39.94302166666667, -75.19880549999999, -4.670000076293945
39.943020000000004, -75.1988025, -4.53000020980835
39.943019166666666, -75.198799, -4.590000152587891
39.94301883333333, -75.19879416666666, -4.679999828338623
39.94301766666667, -75.19878783333334, -4.940000057220459
39.943017166666664, -75.19878183333334, -5.059999942779541
39.9430155, -75.19877466666667, -5.039999961853027
39.9430145, -75.19877, -4.920000076293945
39.94301233333333, -75.19876583333333, -5.039999961853027
39.94301016666667, -75.198762, -5.170000076293945
39.943008, -75.19875833333334, -5.139999866485596
39.943005666666664, -75.19875499999999, -5.159999847412109
39.943003833333336, -75.19875133333333, -5.289999961853027
39.943002, -75.19874750000001, -5.039999961853027
39.9429995, -75.198742, -5.079999923706055
39.94299766666666, -75.19873883333334, -4.900000095367432
39.942995833333335, -75.19873566666666, -4.900000095367432
39.94299383333334, -75.19873283333332, -4.78000020980835
39.942991166666665, -75.1987285, -4.670000076293945
39.94298883333333, -75.1987235, -4.71999979019165
39.94298666666667, -75.19871933333334, -4.630000114440918
39.94298383333333, -75.19871400000001, -4.710000038146973
39.942981833333334, -75.19871016666666, -4.659999847412109
39.94297983333333, -75.19870666666667, -4.659999847412109
39.942978000000004, -75.1987035, -4.550000190734863
39.942975833333335, -75.19869983333334, -4.639999866485596
39.94297383333333, -75.19869616666666, -4.590000152587891
39.942972000000005, -75.19869216666666, -4.590000152587891
39.942969999999995, -75.19868883333334, -4.53000020980835
39.94296716666667, -75.19868466666667, -4.53000020980835
39.942966, -75.19868166666667, -4.599999904632568
39.9429645, -75.198678, -4.650000095367432
39.942963166666665, -75.19867466666666, -4.619999885559082
39.942962333333334, -75.19867183333334, -4.579999923706055
39.942961, -75.19866883333334, -4.659999847412109
39.94295916666667, -75.19866483333334, -4.679999828338623
39.942958, -75.19865966666666, -4.699999809265137
39.942955833333336, -75.1986505, -4.650000095367432
39.94295433333333, -75.198644, -4.550000190734863
39.9429535, -75.19863749999999, -4.590000152587891
39.942952500000004, -75.19863133333334, -4.570000171661377
39.942952, -75.198626, -4.739999771118164
39.94295133333333, -75.1986205, -4.71999979019165
39.94295150000001, -75.198615, -4.860000133514404
39.94295233333333, -75.1986095, -4.829999923706055
39.94295433333333, -75.19860216666666, -4.880000114440918
39.94295566666666, -75.19859966666667, -5.03000020980835
39.942957666666665, -75.19859849999999, -5.110000133514404
39.942960666666664, -75.1985975, -5.179999828338623
39.942963666666664, -75.1985965, -5.260000228881836
39.94296666666666, -75.198596, -5.260000228881836
39.94296933333333, -75.19859533333333, -5.260000228881836
39.942972833333336, -75.19859666666666, -5.489999771118164
39.942974166666666, -75.19859766666667, -5.610000133514404
39.94297483333333, -75.19859849999999, -5.599999904632568
39.94297683333333, -75.19859849999999, -5.630000114440918
39.94297866666667, -75.19859933333333, -5.639999866485596
39.942980166666665, -75.19860083333333, -5.639999866485596
39.942981833333334, -75.198602, -5.690000057220459
39.942984, -75.19860266666666, -5.690000057220459
39.942988, -75.1986025, -5.769999980926514
39.942991, -75.19860116666668, -5.800000190734863
39.942993, -75.19860016666667, -5.840000152587891
39.94299483333334, -75.19859916666665, -5.849999904632568
39.94299616666667, -75.19859716666666, -5.880000114440918
39.94299683333334, -75.1985955, -5.96999979019165
39.94299783333334, -75.19859316666665, -5.940000057220459
39.943, -75.19858916666666, -6.019999980926514
39.943001833333334, -75.1985875, -6.019999980926514
39.94300366666666, -75.19858633333334, -5.949999809265137
39.9430055, -75.19858566666667, -6.070000171661377
39.94300766666667, -75.19858616666667, -6.110000133514404
39.94300916666667, -75.19858633333334, -6.289999961853027
39.943009999999994, -75.198587, -6.360000133514404
39.94301033333333, -75.1985885, -6.46999979019165
39.94301033333333, -75.1985915, -6.510000228881836
39.9430105, -75.19859383333333, -6.639999866485596
39.943009999999994, -75.1985965, -6.599999904632568
39.94300883333334, -75.19859833333334, -6.599999904632568
39.9430075, -75.19860016666667, -6.570000171661377
39.94300616666667, -75.19860183333334, -6.639999866485596
39.943005, -75.19860333333332, -6.590000152587891
39.94300466666667, -75.19860566666667, -6.409999847412109
39.943004333333334, -75.19860833333334, -6.360000133514404
39.94300533333333, -75.19860966666667, -6.170000076293945
39.94300633333333, -75.198611, -6.130000114440918
39.943008166666665, -75.19861133333333, -6.199999809265137
39.9430105, -75.1986115, -6.190000057220459
39.94301216666667, -75.1986115, -6.300000190734863
39.943013666666666, -75.19861116666667, -6.320000171661377
39.943014833333336, -75.198611, -6.329999923706055
39.943017166666664, -75.19861133333333, -6.360000133514404
39.943018333333335, -75.19861166666666, -6.389999866485596
39.94301983333333, -75.19861333333333, -6.389999866485596
39.943021, -75.19861483333334, -6.440000057220459
39.94302166666667, -75.19861633333333, -6.449999809265137
39.943022, -75.19861766666666, -6.5
39.94302233333334, -75.19861883333333, -6.460000038146973
39.94302233333334, -75.19862033333334, -6.480000019073486
39.94302183333333, -75.19862166666667, -6.400000095367432
39.943021, -75.1986235, -6.340000152587891
39.94302066666667, -75.19862566666667, -6.320000171661377
39.943020833333335, -75.19862816666667, -6.369999885559082
39.943021333333334, -75.19863066666667, -6.309999942779541
39.94302283333333, -75.19863266666667, -6.360000133514404
39.94302416666667, -75.19863433333333, -6.420000076293945
39.94302733333333, -75.19863516666666, -6.409999847412109
39.94302883333333, -75.19863616666666, -6.389999866485596
39.94303, -75.19863666666667, -6.409999847412109
39.943031166666664, -75.19863766666667, -6.440000057220459
39.94303266666667, -75.1986385, -6.449999809265137
39.94303466666667, -75.19864083333333, -6.400000095367432
39.943036666666664, -75.19864333333334, -6.440000057220459
39.943038, -75.19864483333335, -6.449999809265137
39.94303916666667, -75.19864766666666, -6.449999809265137
39.94303916666667, -75.1986495, -6.389999866485596
39.943039, -75.19865166666666, -6.409999847412109
39.94303883333334, -75.19865366666666, -6.389999866485596
39.943039, -75.1986555, -6.420000076293945
39.94303933333333, -75.19865766666666, -6.480000019073486
39.943039666666664, -75.1986595, -6.5
39.943039999999996, -75.19866216666667, -6.590000152587891
39.94304183333334, -75.19866566666666, -6.599999904632568
39.9430435, -75.19866683333333, -6.670000076293945
39.943044666666665, -75.19866766666668, -6.630000114440918
39.943045500000004, -75.19866833333334, -6.619999885559082
39.943046333333335, -75.19866816666666, -6.699999809265137
39.9430475, -75.19866816666666, -6.639999866485596
39.943048833333336, -75.1986685, -6.690000057220459
39.94305116666667, -75.19867033333334, -6.670000076293945
39.943053, -75.198672, -6.679999828338623
39.94305433333333, -75.198674, -6.699999809265137
39.943054999999994, -75.19867633333334, -6.75
39.94305516666667, -75.1986785, -6.730000019073486
39.943055333333334, -75.1986805, -6.820000171661377
39.943055333333334, -75.19868216666667, -6.730000019073486
39.94305516666667, -75.19868383333333, -6.75
39.94305516666667, -75.198687, -6.809999942779541
39.9430555, -75.19868933333333, -6.710000038146973
39.943056, -75.19869166666668, -6.739999771118164
39.94305716666667, -75.1986935, -6.679999828338623
39.9430585, -75.19869566666667, -6.690000057220459
39.943059999999996, -75.19869766666667, -6.659999847412109
39.943060833333334, -75.19869816666666, -6.739999771118164
39.94306166666667, -75.198699, -6.739999771118164
39.943062833333336, -75.1987005, -6.71999979019165
39.94306433333334, -75.19870266666666, -6.78000020980835
39.943065833333335, -75.19870466666666, -6.78000020980835
39.943067166666665, -75.1987065, -6.769999980926514
39.943068000000004, -75.19870833333333, -6.769999980926514
39.94306866666667, -75.19871016666666, -6.730000019073486
39.943069, -75.19871199999999, -6.630000114440918
39.943069333333334, -75.19871400000001, -6.699999809265137
39.943070166666665, -75.1987175, -6.699999809265137
39.94307083333333, -75.19872000000001, -6.730000019073486
39.943071833333335, -75.19872233333334, -6.710000038146973
39.94307283333333, -75.19872483333333, -6.71999979019165
39.94307416666666, -75.19872683333332, -6.760000228881836
39.9430755, -75.19872883333333, -6.760000228881836
39.94307666666667, -75.19873083333333, -6.75
39.943078166666666, -75.19873316666667, -6.71999979019165
39.94308066666667, -75.19873666666668, -6.760000228881836
39.94308283333333, -75.19874066666667, -6.809999942779541
39.94308483333334, -75.19874333333334, -6.840000152587891
39.943086666666666, -75.19874583333333, -6.829999923706055
39.943088333333336, -75.19874816666668, -6.909999847412109
39.94308983333334, -75.19875066666667, -6.909999847412109
39.943091333333335, -75.19875333333333, -6.940000057220459
39.943093, -75.19875766666668, -6.900000095367432
39.94309416666667, -75.19876066666667, -6.909999847412109
39.943095, -75.19876366666668, -6.900000095367432
39.94309583333334, -75.19876683333334, -6.889999866485596
39.94309716666667, -75.19877016666666, -6.949999809265137
39.94309833333333, -75.19877366666667, -6.880000114440918
39.9430995, -75.198777, -6.909999847412109
39.943101, -75.19878, -6.989999771118164
39.9431035, -75.19878416666667, -6.96999979019165
39.943104999999996, -75.198787, -7.03000020980835
39.94310666666667, -75.1987895, -7.099999904632568
39.9431085, -75.19879316666668, -7.079999923706055
39.94311116666667, -75.198798, -7.130000114440918
39.943114, -75.19880333333334, -7.150000095367432
39.943116833333335, -75.19880883333333, -7.139999866485596
39.9431205, -75.19881566666666, -7.199999809265137
39.943122333333335, -75.19882, -7.28000020980835
39.94312433333334, -75.198824, -7.25
39.943126166666666, -75.19882833333332, -7.239999771118164
39.94312816666666, -75.19883266666668, -7.309999942779541
39.94313016666667, -75.19883716666666, -7.28000020980835
39.943132, -75.19884166666667, -7.139999866485596
39.943134, -75.1988465, -7.21999979019165
39.94313666666667, -75.198854, -7.300000190734863
39.9431385, -75.19886033333334, -7.340000152587891
39.94314083333334, -75.198867, -7.329999923706055
39.94314333333333, -75.198872, -7.320000171661377
39.943145333333334, -75.19887666666666, -7.289999961853027
39.94314716666667, -75.19888083333333, -7.28000020980835
39.94314933333333, -75.198885, -7.329999923706055
39.94315183333333, -75.19888966666667, -7.340000152587891
39.94315566666667, -75.1988965, -7.349999904632568
39.94315866666667, -75.19890183333334, -7.420000076293945
39.943161833333335, -75.19890733333334, -7.539999961853027
39.943164499999995, -75.1989125, -7.539999961853027
39.9431665, -75.19891633333333, -7.570000171661377
39.943168166666666, -75.19892033333333, -7.630000114440918
39.94317, -75.19892499999999, -7.659999847412109
39.94317183333333, -75.19892983333334, -7.619999885559082
39.943174666666664, -75.19893616666667, -7.619999885559082
39.94317616666667, -75.198941, -7.619999885559082
39.943177666666664, -75.19894566666667, -7.610000133514404
39.94317933333333, -75.19895033333334, -7.599999904632568
39.94318116666667, -75.19895516666666, -7.630000114440918
39.943183, -75.19895983333332, -7.579999923706055
39.943185, -75.19896416666667, -7.610000133514404
39.943188, -75.19897016666667, -7.610000133514404
39.9431895, -75.1989735, -7.659999847412109
39.943191666666664, -75.1989775, -7.670000076293945
39.94319383333333, -75.19898183333333, -7.760000228881836
39.94319666666667, -75.1989875, -7.809999942779541
39.943199166666666, -75.1989925, -7.809999942779541
39.9432015, -75.19899766666667, -7.889999866485596
39.94320483333333, -75.19900466666667, -7.809999942779541
39.94320733333333, -75.19900966666667, -7.789999961853027
39.943209499999995, -75.19901466666667, -7.840000152587891
39.94321166666667, -75.19901983333332, -7.789999961853027
39.94321383333333, -75.19902483333334, -7.829999923706055
39.943216166666666, -75.19902966666668, -7.840000152587891
39.94321866666667, -75.19903500000001, -7.760000228881836
39.94322116666667, -75.19904066666666, -7.78000020980835
39.94322366666667, -75.19904666666666, -7.78000020980835
39.94322716666667, -75.199055, -7.809999942779541
39.94322966666667, -75.19906083333333, -7.960000038146973
39.94323266666667, -75.19906633333333, -8.029999732971191
39.94323516666667, -75.19907233333333, -8.050000190734863
39.943237833333335, -75.19907866666668, -8.130000114440918
39.94324033333333, -75.199084, -8.079999923706055
39.94324266666667, -75.199089, -8.09000015258789
39.943245000000005, -75.19909466666667, -8.15999984741211
